0,g1,g2,g3,구이,국,갈비구이,갈치구이,계란국,고등어구이,곱창구이,떡국_만두국,무국
d:/kfood\구이\갈치구이\Img_001_0439.jpg,구이,갈치구이,Img_001_0439.jpg,True,False,False,True,False,False,False,False,False
d:/kfood\국\떡국_만두국\Img_015_0960.jpg,국,떡국_만두국,Img_015_0960.jpg,False,True,False,False,False,False,False,True,False
d:/kfood\구이\갈비구이\Img_000_0801.jpg,구이,갈비구이,Img_000_0801.jpg,True,False,True,False,False,False,False,False,False
d:/kfood\구이\갈비구이\Img_000_0138.jpg,구이,갈비구이,Img_000_0138.jpg,True,False,True,False,False,False,False,False,False
d:/kfood\구이\갈비구이\Img_000_0700.jpg,구이,갈비구이,Img_000_0700.jpg,True,False,True,False,False,False,False,False,False
d:/kfood\구이\갈치구이\Img_001_0033.jpg,구이,갈치구이,Img_001_0033.jpg,True,False,False,True,False,False,False,False,False
d:/kfood\구이\갈비구이\Img_000_0893.jpg,구이,갈비구이,Img_000_0893.jpg,True,False,True,False,False,False,False,False,False
d:/kfood\구이\갈치구이\Img_001_0480.jpg,구이,갈치구이,Img_001_0480.jpg,True,False,False,True,False,False,False,False,False
d:/kfood\구이\갈치구이\Img_001_0847.jpg,구이,갈치구이,Img_001_0847.jpg,True,False,False,True,False,False,False,False,False
d:/kfood\구이\갈비구이\Img_000_0356.jpg,구이,갈비구이,Img_000_0356.jpg,True,False,True,False,False,False,False,False,False
d:/kfood\구이\고등어구이\Img_002_0080.jpg,구이,고등어구이,Img_002_0080.jpg,True,False,False,False,False,True,False,False,False
d:/kfood\국\무국\Img_016_0494.jpg,국,무국,Img_016_0494.jpg,False,True,False,False,False,False,False,False,True
d:/kfood\국\무국\Img_016_0929.jpg,국,무국,Img_016_0929.jpg,False,True,False,False,False,False,False,False,True
d:/kfood\국\무국\Img_016_0897.jpg,국,무국,Img_016_0897.jpg,False,True,False,False,False,False,False,False,True
d:/kfood\국\무국\Img_016_0245.jpg,국,무국,Img_016_0245.jpg,False,True,False,False,False,False,False,False,True
d:/kfood\구이\고등어구이\Img_002_0149.jpg,구이,고등어구이,Img_002_0149.jpg,True,False,False,False,False,True,False,False,False
d:/kfood\구이\고등어구이\Img_002_0492.jpg,구이,고등어구이,Img_002_0492.jpg,True,False,False,False,False,True,False,False,False
d:/kfood\구이\갈치구이\Img_001_0653.jpg,구이,갈치구이,Img_001_0653.jpg,True,False,False,True,False,False,False,False,False
d:/kfood\구이\고등어구이\Img_002_0136.jpg,구이,고등어구이,Img_002_0136.jpg,True,False,False,False,False,True,False,False,False
d:/kfood\국\무국\Img_016_0997.jpg,국,무국,Img_016_0997.jpg,False,True,False,False,False,False,False,False,True
d:/kfood\국\떡국_만두국\Img_015_0406.jpg,국,떡국_만두국,Img_015_0406.jpg,False,True,False,False,False,False,False,True,False
d:/kfood\구이\갈비구이\Img_000_0973.jpg,구이,갈비구이,Img_000_0973.jpg,True,False,True,False,False,False,False,False,False
d:/kfood\구이\곱창구이\Img_003_0676.jpg,구이,곱창구이,Img_003_0676.jpg,True,False,False,False,False,False,True,False,False
d:/kfood\구이\고등어구이\Img_002_0952.jpg,구이,고등어구이,Img_002_0952.jpg,True,False,False,False,False,True,False,False,False
d:/kfood\구이\갈비구이\Img_000_0175.jpg,구이,갈비구이,Img_000_0175.jpg,True,False,True,False,False,False,False,False,False
d:/kfood\국\계란국\Img_014_0755.jpg,국,계란국,Img_014_0755.jpg,False,True,False,False,True,False,False,False,False
d:/kfood\구이\고등어구이\Img_002_0787.jpg,구이,고등어구이,Img_002_0787.jpg,True,False,False,False,False,True,False,False,False
d:/kfood\국\떡국_만두국\Img_015_0954.jpg,국,떡국_만두국,Img_015_0954.jpg,False,True,False,False,False,False,False,True,False
d:/kfood\구이\갈치구이\Img_001_0219.jpg,구이,갈치구이,Img_001_0219.jpg,True,False,False,True,False,False,False,False,False
d:/kfood\국\계란국\Img_014_0574.jpg,국,계란국,Img_014_0574.jpg,False,True,False,False,True,False,False,False,False
d:/kfood\구이\갈치구이\Img_001_0980.JPG,구이,갈치구이,Img_001_0980.JPG,True,False,False,True,False,False,False,False,False
d:/kfood\국\떡국_만두국\Img_015_0201.jpg,국,떡국_만두국,Img_015_0201.jpg,False,True,False,False,False,False,False,True,False
d:/kfood\구이\갈치구이\Img_001_0970.jpg,구이,갈치구이,Img_001_0970.jpg,True,False,False,True,False,False,False,False,False
d:/kfood\구이\갈치구이\Img_001_0815.jpg,구이,갈치구이,Img_001_0815.jpg,True,False,False,True,False,False,False,False,False
d:/kfood\국\무국\Img_016_0024.jpg,국,무국,Img_016_0024.jpg,False,True,False,False,False,False,False,False,True
d:/kfood\구이\갈비구이\Img_000_0582.jpg,구이,갈비구이,Img_000_0582.jpg,True,False,True,False,False,False,False,False,False
d:/kfood\구이\고등어구이\Img_002_0830.jpg,구이,고등어구이,Img_002_0830.jpg,True,False,False,False,False,True,False,False,False
d:/kfood\국\계란국\Img_014_0141.jpg,국,계란국,Img_014_0141.jpg,False,True,False,False,True,False,False,False,False
d:/kfood\국\계란국\Img_014_0546.jpg,국,계란국,Img_014_0546.jpg,False,True,False,False,True,False,False,False,False
d:/kfood\구이\갈비구이\Img_000_0463.jpg,구이,갈비구이,Img_000_0463.jpg,True,False,True,False,False,False,False,False,False
d:/kfood\국\무국\Img_016_0413.jpg,국,무국,Img_016_0413.jpg,False,True,False,False,False,False,False,False,True
d:/kfood\국\계란국\Img_014_0544.jpg,국,계란국,Img_014_0544.jpg,False,True,False,False,True,False,False,False,False
d:/kfood\구이\고등어구이\Img_002_0633.jpg,구이,고등어구이,Img_002_0633.jpg,True,False,False,False,False,True,False,False,False
d:/kfood\구이\곱창구이\Img_003_0710.jpg,구이,곱창구이,Img_003_0710.jpg,True,False,False,False,False,False,True,False,False
d:/kfood\구이\갈치구이\Img_001_0867.jpg,구이,갈치구이,Img_001_0867.jpg,True,False,False,True,False,False,False,False,False
d:/kfood\구이\갈비구이\Img_000_0424.jpg,구이,갈비구이,Img_000_0424.jpg,True,False,True,False,False,False,False,False,False
d:/kfood\구이\고등어구이\Img_002_0860.jpg,구이,고등어구이,Img_002_0860.jpg,True,False,False,False,False,True,False,False,False
d:/kfood\구이\고등어구이\Img_002_0314.jpg,구이,고등어구이,Img_002_0314.jpg,True,False,False,False,False,True,False,False,False
d:/kfood\구이\갈비구이\Img_000_0014.jpg,구이,갈비구이,Img_000_0014.jpg,True,False,True,False,False,False,False,False,False
d:/kfood\국\떡국_만두국\Img_015_0979.jpg,국,떡국_만두국,Img_015_0979.jpg,False,True,False,False,False,False,False,True,False
d:/kfood\구이\고등어구이\Img_002_0365.jpg,구이,고등어구이,Img_002_0365.jpg,True,False,False,False,False,True,False,False,False
d:/kfood\국\떡국_만두국\Img_015_0470.jpg,국,떡국_만두국,Img_015_0470.jpg,False,True,False,False,False,False,False,True,False
d:/kfood\구이\갈치구이\Img_001_0037.JPG,구이,갈치구이,Img_001_0037.JPG,True,False,False,True,False,False,False,False,False
d:/kfood\구이\곱창구이\Img_003_0560.jpg,구이,곱창구이,Img_003_0560.jpg,True,False,False,False,False,False,True,False,False
d:/kfood\국\무국\Img_016_0603.jpg,국,무국,Img_016_0603.jpg,False,True,False,False,False,False,False,False,True
d:/kfood\구이\곱창구이\Img_003_0206.jpg,구이,곱창구이,Img_003_0206.jpg,True,False,False,False,False,False,True,False,False
d:/kfood\구이\고등어구이\Img_002_0791.jpg,구이,고등어구이,Img_002_0791.jpg,True,False,False,False,False,True,False,False,False
d:/kfood\구이\곱창구이\Img_003_0235.jpg,구이,곱창구이,Img_003_0235.jpg,True,False,False,False,False,False,True,False,False
d:/kfood\국\무국\Img_016_0672.jpg,국,무국,Img_016_0672.jpg,False,True,False,False,False,False,False,False,True
d:/kfood\국\떡국_만두국\Img_015_0690.jpg,국,떡국_만두국,Img_015_0690.jpg,False,True,False,False,False,False,False,True,False
d:/kfood\구이\갈치구이\Img_001_0571.jpg,구이,갈치구이,Img_001_0571.jpg,True,False,False,True,False,False,False,False,False
d:/kfood\구이\고등어구이\Img_002_0242.jpg,구이,고등어구이,Img_002_0242.jpg,True,False,False,False,False,True,False,False,False
d:/kfood\국\무국\Img_016_0459.jpg,국,무국,Img_016_0459.jpg,False,True,False,False,False,False,False,False,True
d:/kfood\국\계란국\Img_014_0901.jpg,국,계란국,Img_014_0901.jpg,False,True,False,False,True,False,False,False,False
d:/kfood\국\무국\Img_016_0916.jpg,국,무국,Img_016_0916.jpg,False,True,False,False,False,False,False,False,True
d:/kfood\국\떡국_만두국\Img_015_0658.jpg,국,떡국_만두국,Img_015_0658.jpg,False,True,False,False,False,False,False,True,False
d:/kfood\국\무국\Img_016_0168.jpg,국,무국,Img_016_0168.jpg,False,True,False,False,False,False,False,False,True
d:/kfood\구이\갈치구이\Img_001_0323.jpg,구이,갈치구이,Img_001_0323.jpg,True,False,False,True,False,False,False,False,False
d:/kfood\구이\고등어구이\Img_002_0240.jpg,구이,고등어구이,Img_002_0240.jpg,True,False,False,False,False,True,False,False,False
d:/kfood\국\무국\Img_016_0456.jpg,국,무국,Img_016_0456.jpg,False,True,False,False,False,False,False,False,True
d:/kfood\국\떡국_만두국\Img_015_0309.jpg,국,떡국_만두국,Img_015_0309.jpg,False,True,False,False,False,False,False,True,False
d:/kfood\구이\고등어구이\Img_002_0584.jpg,구이,고등어구이,Img_002_0584.jpg,True,False,False,False,False,True,False,False,False
d:/kfood\구이\갈비구이\Img_000_0967.jpg,구이,갈비구이,Img_000_0967.jpg,True,False,True,False,False,False,False,False,False
d:/kfood\구이\갈비구이\Img_000_0445.jpg,구이,갈비구이,Img_000_0445.jpg,True,False,True,False,False,False,False,False,False
d:/kfood\국\떡국_만두국\Img_015_0665.jpg,국,떡국_만두국,Img_015_0665.jpg,False,True,False,False,False,False,False,True,False
d:/kfood\국\무국\Img_016_0535.jpg,국,무국,Img_016_0535.jpg,False,True,False,False,False,False,False,False,True
d:/kfood\국\무국\Img_016_0933.jpg,국,무국,Img_016_0933.jpg,False,True,False,False,False,False,False,False,True
d:/kfood\국\떡국_만두국\Img_015_0790.jpg,국,떡국_만두국,Img_015_0790.jpg,False,True,False,False,False,False,False,True,False
d:/kfood\국\떡국_만두국\Img_015_0308.jpg,국,떡국_만두국,Img_015_0308.jpg,False,True,False,False,False,False,False,True,False
d:/kfood\국\무국\Img_016_0714.jpg,국,무국,Img_016_0714.jpg,False,True,False,False,False,False,False,False,True
d:/kfood\구이\곱창구이\Img_003_0520.jpg,구이,곱창구이,Img_003_0520.jpg,True,False,False,False,False,False,True,False,False
d:/kfood\구이\고등어구이\Img_002_0978.jpg,구이,고등어구이,Img_002_0978.jpg,True,False,False,False,False,True,False,False,False
d:/kfood\구이\갈비구이\Img_000_0090.jpg,구이,갈비구이,Img_000_0090.jpg,True,False,True,False,False,False,False,False,False
d:/kfood\구이\갈비구이\Img_000_0952.jpg,구이,갈비구이,Img_000_0952.jpg,True,False,True,False,False,False,False,False,False
d:/kfood\구이\갈치구이\Img_001_0845.jpg,구이,갈치구이,Img_001_0845.jpg,True,False,False,True,False,False,False,False,False
d:/kfood\구이\곱창구이\Img_003_0037.jpg,구이,곱창구이,Img_003_0037.jpg,True,False,False,False,False,False,True,False,False
d:/kfood\국\떡국_만두국\Img_015_0834.jpg,국,떡국_만두국,Img_015_0834.jpg,False,True,False,False,False,False,False,True,False
d:/kfood\구이\고등어구이\Img_002_0481.jpg,구이,고등어구이,Img_002_0481.jpg,True,False,False,False,False,True,False,False,False
d:/kfood\구이\갈치구이\Img_001_0581.jpg,구이,갈치구이,Img_001_0581.jpg,True,False,False,True,False,False,False,False,False
d:/kfood\국\계란국\Img_014_0795.jpg,국,계란국,Img_014_0795.jpg,False,True,False,False,True,False,False,False,False
d:/kfood\국\떡국_만두국\Img_015_0928.jpg,국,떡국_만두국,Img_015_0928.jpg,False,True,False,False,False,False,False,True,False
d:/kfood\국\계란국\Img_014_0879.jpg,국,계란국,Img_014_0879.jpg,False,True,False,False,True,False,False,False,False
d:/kfood\구이\곱창구이\Img_003_0257.jpg,구이,곱창구이,Img_003_0257.jpg,True,False,False,False,False,False,True,False,False
d:/kfood\국\계란국\Img_014_0681.jpg,국,계란국,Img_014_0681.jpg,False,True,False,False,True,False,False,False,False
d:/kfood\구이\갈비구이\Img_000_0996.jpg,구이,갈비구이,Img_000_0996.jpg,True,False,True,False,False,False,False,False,False
d:/kfood\국\떡국_만두국\Img_015_0356.jpg,국,떡국_만두국,Img_015_0356.jpg,False,True,False,False,False,False,False,True,False
d:/kfood\국\계란국\Img_014_0828.jpg,국,계란국,Img_014_0828.jpg,False,True,False,False,True,False,False,False,False
d:/kfood\국\무국\Img_016_0283.jpg,국,무국,Img_016_0283.jpg,False,True,False,False,False,False,False,False,True
d:/kfood\구이\갈치구이\Img_001_0426.jpg,구이,갈치구이,Img_001_0426.jpg,True,False,False,True,False,False,False,False,False
d:/kfood\국\떡국_만두국\Img_015_0074.jpg,국,떡국_만두국,Img_015_0074.jpg,False,True,False,False,False,False,False,True,False
d:/kfood\구이\고등어구이\Img_002_0263.jpg,구이,고등어구이,Img_002_0263.jpg,True,False,False,False,False,True,False,False,False
d:/kfood\국\떡국_만두국\Img_015_0263.jpg,국,떡국_만두국,Img_015_0263.jpg,False,True,False,False,False,False,False,True,False
d:/kfood\국\무국\Img_016_0419.jpg,국,무국,Img_016_0419.jpg,False,True,False,False,False,False,False,False,True
d:/kfood\국\무국\Img_016_0463.jpg,국,무국,Img_016_0463.jpg,False,True,False,False,False,False,False,False,True
d:/kfood\국\무국\Img_016_0022.jpg,국,무국,Img_016_0022.jpg,False,True,False,False,False,False,False,False,True
d:/kfood\구이\고등어구이\Img_002_0804.jpg,구이,고등어구이,Img_002_0804.jpg,True,False,False,False,False,True,False,False,False
d:/kfood\국\떡국_만두국\Img_015_0299.jpg,국,떡국_만두국,Img_015_0299.jpg,False,True,False,False,False,False,False,True,False
d:/kfood\국\계란국\Img_014_0200.jpg,국,계란국,Img_014_0200.jpg,False,True,False,False,True,False,False,False,False
d:/kfood\구이\갈치구이\Img_001_0873.jpg,구이,갈치구이,Img_001_0873.jpg,True,False,False,True,False,False,False,False,False
d:/kfood\국\계란국\Img_014_0406.jpg,국,계란국,Img_014_0406.jpg,False,True,False,False,True,False,False,False,False
d:/kfood\구이\갈치구이\Img_001_0095.jpg,구이,갈치구이,Img_001_0095.jpg,True,False,False,True,False,False,False,False,False
d:/kfood\구이\고등어구이\Img_002_0256.jpg,구이,고등어구이,Img_002_0256.jpg,True,False,False,False,False,True,False,False,False
d:/kfood\국\떡국_만두국\Img_015_0374.jpg,국,떡국_만두국,Img_015_0374.jpg,False,True,False,False,False,False,False,True,False
d:/kfood\구이\고등어구이\Img_002_0485.jpg,구이,고등어구이,Img_002_0485.jpg,True,False,False,False,False,True,False,False,False
d:/kfood\국\떡국_만두국\Img_015_0627.jpg,국,떡국_만두국,Img_015_0627.jpg,False,True,False,False,False,False,False,True,False
d:/kfood\국\무국\Img_016_0167.jpg,국,무국,Img_016_0167.jpg,False,True,False,False,False,False,False,False,True
d:/kfood\구이\곱창구이\Img_003_0467.jpg,구이,곱창구이,Img_003_0467.jpg,True,False,False,False,False,False,True,False,False
d:/kfood\국\무국\Img_016_0088.JPG,국,무국,Img_016_0088.JPG,False,True,False,False,False,False,False,False,True
d:/kfood\국\계란국\Img_014_0916.jpg,국,계란국,Img_014_0916.jpg,False,True,False,False,True,False,False,False,False
d:/kfood\국\떡국_만두국\Img_015_0527.jpg,국,떡국_만두국,Img_015_0527.jpg,False,True,False,False,False,False,False,True,False
d:/kfood\국\떡국_만두국\Img_015_0291.jpg,국,떡국_만두국,Img_015_0291.jpg,False,True,False,False,False,False,False,True,False
d:/kfood\구이\갈치구이\Img_001_0029.jpg,구이,갈치구이,Img_001_0029.jpg,True,False,False,True,False,False,False,False,False
d:/kfood\국\떡국_만두국\Img_015_0434.jpg,국,떡국_만두국,Img_015_0434.jpg,False,True,False,False,False,False,False,True,False
d:/kfood\구이\곱창구이\Img_003_0332.jpg,구이,곱창구이,Img_003_0332.jpg,True,False,False,False,False,False,True,False,False
d:/kfood\구이\갈비구이\Img_000_0628.jpg,구이,갈비구이,Img_000_0628.jpg,True,False,True,False,False,False,False,False,False
d:/kfood\구이\곱창구이\Img_003_0109.jpg,구이,곱창구이,Img_003_0109.jpg,True,False,False,False,False,False,True,False,False
d:/kfood\구이\고등어구이\Img_002_0642.jpg,구이,고등어구이,Img_002_0642.jpg,True,False,False,False,False,True,False,False,False
d:/kfood\국\계란국\Img_014_0607.jpg,국,계란국,Img_014_0607.jpg,False,True,False,False,True,False,False,False,False
d:/kfood\구이\갈비구이\Img_000_0466.jpg,구이,갈비구이,Img_000_0466.jpg,True,False,True,False,False,False,False,False,False
d:/kfood\국\무국\Img_016_0030.jpg,국,무국,Img_016_0030.jpg,False,True,False,False,False,False,False,False,True
d:/kfood\구이\곱창구이\Img_003_0501.jpg,구이,곱창구이,Img_003_0501.jpg,True,False,False,False,False,False,True,False,False
d:/kfood\구이\곱창구이\Img_003_0704.jpg,구이,곱창구이,Img_003_0704.jpg,True,False,False,False,False,False,True,False,False
d:/kfood\국\떡국_만두국\Img_015_0944.jpg,국,떡국_만두국,Img_015_0944.jpg,False,True,False,False,False,False,False,True,False
d:/kfood\국\떡국_만두국\Img_015_0806.jpg,국,떡국_만두국,Img_015_0806.jpg,False,True,False,False,False,False,False,True,False
d:/kfood\국\계란국\Img_014_0252.jpg,국,계란국,Img_014_0252.jpg,False,True,False,False,True,False,False,False,False
d:/kfood\국\무국\Img_016_0832.jpg,국,무국,Img_016_0832.jpg,False,True,False,False,False,False,False,False,True
d:/kfood\국\떡국_만두국\Img_015_0412.jpg,국,떡국_만두국,Img_015_0412.jpg,False,True,False,False,False,False,False,True,False
d:/kfood\국\무국\Img_016_0247.jpg,국,무국,Img_016_0247.jpg,False,True,False,False,False,False,False,False,True
d:/kfood\국\무국\Img_016_0742.jpg,국,무국,Img_016_0742.jpg,False,True,False,False,False,False,False,False,True
d:/kfood\국\무국\Img_016_0753.jpg,국,무국,Img_016_0753.jpg,False,True,False,False,False,False,False,False,True
d:/kfood\구이\갈치구이\Img_001_0824.jpg,구이,갈치구이,Img_001_0824.jpg,True,False,False,True,False,False,False,False,False
d:/kfood\구이\고등어구이\Img_002_0496.jpg,구이,고등어구이,Img_002_0496.jpg,True,False,False,False,False,True,False,False,False
d:/kfood\국\떡국_만두국\Img_015_0968.jpg,국,떡국_만두국,Img_015_0968.jpg,False,True,False,False,False,False,False,True,False
d:/kfood\국\계란국\Img_014_0844.jpg,국,계란국,Img_014_0844.jpg,False,True,False,False,True,False,False,False,False
d:/kfood\구이\갈비구이\Img_000_0123.jpg,구이,갈비구이,Img_000_0123.jpg,True,False,True,False,False,False,False,False,False
d:/kfood\구이\갈치구이\Img_001_0813.jpg,구이,갈치구이,Img_001_0813.jpg,True,False,False,True,False,False,False,False,False
d:/kfood\구이\갈치구이\Img_001_0925.jpg,구이,갈치구이,Img_001_0925.jpg,True,False,False,True,False,False,False,False,False
d:/kfood\국\떡국_만두국\Img_015_0692.jpg,국,떡국_만두국,Img_015_0692.jpg,False,True,False,False,False,False,False,True,False
d:/kfood\구이\고등어구이\Img_002_0585.jpg,구이,고등어구이,Img_002_0585.jpg,True,False,False,False,False,True,False,False,False
d:/kfood\국\계란국\Img_014_0313.jpg,국,계란국,Img_014_0313.jpg,False,True,False,False,True,False,False,False,False
d:/kfood\국\떡국_만두국\Img_015_0104.jpg,국,떡국_만두국,Img_015_0104.jpg,False,True,False,False,False,False,False,True,False
d:/kfood\국\무국\Img_016_0986.jpg,국,무국,Img_016_0986.jpg,False,True,False,False,False,False,False,False,True
d:/kfood\구이\곱창구이\Img_003_0428.jpg,구이,곱창구이,Img_003_0428.jpg,True,False,False,False,False,False,True,False,False
d:/kfood\구이\갈비구이\Img_000_0529.jpg,구이,갈비구이,Img_000_0529.jpg,True,False,True,False,False,False,False,False,False
d:/kfood\국\떡국_만두국\Img_015_0249.jpg,국,떡국_만두국,Img_015_0249.jpg,False,True,False,False,False,False,False,True,False
d:/kfood\국\무국\Img_016_0497.jpg,국,무국,Img_016_0497.jpg,False,True,False,False,False,False,False,False,True
d:/kfood\국\계란국\Img_014_0516.jpg,국,계란국,Img_014_0516.jpg,False,True,False,False,True,False,False,False,False
d:/kfood\구이\곱창구이\Img_003_0184.jpg,구이,곱창구이,Img_003_0184.jpg,True,False,False,False,False,False,True,False,False
d:/kfood\국\계란국\Img_014_0670.jpg,국,계란국,Img_014_0670.jpg,False,True,False,False,True,False,False,False,False
d:/kfood\구이\고등어구이\Img_002_0802.jpg,구이,고등어구이,Img_002_0802.jpg,True,False,False,False,False,True,False,False,False
d:/kfood\국\떡국_만두국\Img_015_0280.jpg,국,떡국_만두국,Img_015_0280.jpg,False,True,False,False,False,False,False,True,False
d:/kfood\구이\곱창구이\Img_003_0747.jpg,구이,곱창구이,Img_003_0747.jpg,True,False,False,False,False,False,True,False,False
d:/kfood\국\계란국\Img_014_0542.jpg,국,계란국,Img_014_0542.jpg,False,True,False,False,True,False,False,False,False
d:/kfood\구이\갈비구이\Img_000_0473.jpg,구이,갈비구이,Img_000_0473.jpg,True,False,True,False,False,False,False,False,False
d:/kfood\국\무국\Img_016_0978.jpg,국,무국,Img_016_0978.jpg,False,True,False,False,False,False,False,False,True
d:/kfood\구이\갈치구이\Img_001_0819.jpg,구이,갈치구이,Img_001_0819.jpg,True,False,False,True,False,False,False,False,False
d:/kfood\국\떡국_만두국\Img_015_0550.jpg,국,떡국_만두국,Img_015_0550.jpg,False,True,False,False,False,False,False,True,False
d:/kfood\구이\갈치구이\Img_001_0493.jpg,구이,갈치구이,Img_001_0493.jpg,True,False,False,True,False,False,False,False,False
d:/kfood\구이\곱창구이\Img_003_0285.jpg,구이,곱창구이,Img_003_0285.jpg,True,False,False,False,False,False,True,False,False
d:/kfood\국\떡국_만두국\Img_015_0099.jpg,국,떡국_만두국,Img_015_0099.jpg,False,True,False,False,False,False,False,True,False
d:/kfood\국\떡국_만두국\Img_015_0698.jpg,국,떡국_만두국,Img_015_0698.jpg,False,True,False,False,False,False,False,True,False
d:/kfood\국\떡국_만두국\Img_015_0780.jpg,국,떡국_만두국,Img_015_0780.jpg,False,True,False,False,False,False,False,True,False
d:/kfood\구이\곱창구이\Img_003_0535.jpg,구이,곱창구이,Img_003_0535.jpg,True,False,False,False,False,False,True,False,False
d:/kfood\구이\곱창구이\Img_003_0630.jpg,구이,곱창구이,Img_003_0630.jpg,True,False,False,False,False,False,True,False,False
d:/kfood\국\떡국_만두국\Img_015_0693.jpg,국,떡국_만두국,Img_015_0693.jpg,False,True,False,False,False,False,False,True,False
d:/kfood\구이\갈비구이\Img_000_0791.jpg,구이,갈비구이,Img_000_0791.jpg,True,False,True,False,False,False,False,False,False
d:/kfood\구이\곱창구이\Img_003_0796.jpg,구이,곱창구이,Img_003_0796.jpg,True,False,False,False,False,False,True,False,False
d:/kfood\구이\고등어구이\Img_002_0101.jpg,구이,고등어구이,Img_002_0101.jpg,True,False,False,False,False,True,False,False,False
d:/kfood\구이\갈치구이\Img_001_0184.jpg,구이,갈치구이,Img_001_0184.jpg,True,False,False,True,False,False,False,False,False
d:/kfood\구이\갈비구이\Img_000_0842.jpg,구이,갈비구이,Img_000_0842.jpg,True,False,True,False,False,False,False,False,False
d:/kfood\구이\갈비구이\Img_000_0725.jpg,구이,갈비구이,Img_000_0725.jpg,True,False,True,False,False,False,False,False,False
d:/kfood\구이\갈치구이\Img_001_0383.jpg,구이,갈치구이,Img_001_0383.jpg,True,False,False,True,False,False,False,False,False
d:/kfood\국\계란국\Img_014_0580.jpg,국,계란국,Img_014_0580.jpg,False,True,False,False,True,False,False,False,False
d:/kfood\국\계란국\Img_014_0191.jpg,국,계란국,Img_014_0191.jpg,False,True,False,False,True,False,False,False,False
d:/kfood\구이\갈치구이\Img_001_0786.jpg,구이,갈치구이,Img_001_0786.jpg,True,False,False,True,False,False,False,False,False
d:/kfood\구이\고등어구이\Img_002_0786.jpg,구이,고등어구이,Img_002_0786.jpg,True,False,False,False,False,True,False,False,False
d:/kfood\국\계란국\Img_014_0324.jpg,국,계란국,Img_014_0324.jpg,False,True,False,False,True,False,False,False,False
d:/kfood\국\떡국_만두국\Img_015_0487.jpg,국,떡국_만두국,Img_015_0487.jpg,False,True,False,False,False,False,False,True,False
d:/kfood\국\무국\Img_016_0802.jpg,국,무국,Img_016_0802.jpg,False,True,False,False,False,False,False,False,True
d:/kfood\구이\갈치구이\Img_001_0292.jpg,구이,갈치구이,Img_001_0292.jpg,True,False,False,True,False,False,False,False,False
d:/kfood\구이\곱창구이\Img_003_0218.jpg,구이,곱창구이,Img_003_0218.jpg,True,False,False,False,False,False,True,False,False
d:/kfood\국\계란국\Img_014_0242.jpg,국,계란국,Img_014_0242.jpg,False,True,False,False,True,False,False,False,False
d:/kfood\국\계란국\Img_014_0783.jpg,국,계란국,Img_014_0783.jpg,False,True,False,False,True,False,False,False,False
d:/kfood\국\떡국_만두국\Img_015_0999.jpg,국,떡국_만두국,Img_015_0999.jpg,False,True,False,False,False,False,False,True,False
d:/kfood\국\계란국\Img_014_0989.jpg,국,계란국,Img_014_0989.jpg,False,True,False,False,True,False,False,False,False
d:/kfood\구이\갈치구이\Img_001_0519.jpg,구이,갈치구이,Img_001_0519.jpg,True,False,False,True,False,False,False,False,False
d:/kfood\구이\갈치구이\Img_001_0821.jpg,구이,갈치구이,Img_001_0821.jpg,True,False,False,True,False,False,False,False,False
d:/kfood\구이\고등어구이\Img_002_0735.jpg,구이,고등어구이,Img_002_0735.jpg,True,False,False,False,False,True,False,False,False
d:/kfood\국\떡국_만두국\Img_015_0714.jpg,국,떡국_만두국,Img_015_0714.jpg,False,True,False,False,False,False,False,True,False
d:/kfood\국\떡국_만두국\Img_015_0400.jpg,국,떡국_만두국,Img_015_0400.jpg,False,True,False,False,False,False,False,True,False
d:/kfood\구이\갈치구이\Img_001_0438.jpg,구이,갈치구이,Img_001_0438.jpg,True,False,False,True,False,False,False,False,False
d:/kfood\구이\갈치구이\Img_001_0229.jpg,구이,갈치구이,Img_001_0229.jpg,True,False,False,True,False,False,False,False,False
d:/kfood\국\무국\Img_016_0393.jpg,국,무국,Img_016_0393.jpg,False,True,False,False,False,False,False,False,True
d:/kfood\구이\갈비구이\Img_000_0376.jpg,구이,갈비구이,Img_000_0376.jpg,True,False,True,False,False,False,False,False,False
d:/kfood\국\계란국\Img_014_0854.jpg,국,계란국,Img_014_0854.jpg,False,True,False,False,True,False,False,False,False
d:/kfood\구이\갈비구이\Img_000_0452.jpg,구이,갈비구이,Img_000_0452.jpg,True,False,True,False,False,False,False,False,False
d:/kfood\구이\곱창구이\Img_003_0473.jpg,구이,곱창구이,Img_003_0473.jpg,True,False,False,False,False,False,True,False,False
d:/kfood\구이\갈비구이\Img_000_0247.jpg,구이,갈비구이,Img_000_0247.jpg,True,False,True,False,False,False,False,False,False
d:/kfood\구이\갈치구이\Img_001_0755.jpg,구이,갈치구이,Img_001_0755.jpg,True,False,False,True,False,False,False,False,False
d:/kfood\구이\고등어구이\Img_002_0151.jpg,구이,고등어구이,Img_002_0151.jpg,True,False,False,False,False,True,False,False,False
d:/kfood\구이\고등어구이\Img_002_0662.JPG,구이,고등어구이,Img_002_0662.JPG,True,False,False,False,False,True,False,False,False
d:/kfood\구이\갈치구이\Img_001_0464.jpg,구이,갈치구이,Img_001_0464.jpg,True,False,False,True,False,False,False,False,False
d:/kfood\국\떡국_만두국\Img_015_0255.jpg,국,떡국_만두국,Img_015_0255.jpg,False,True,False,False,False,False,False,True,False
